macro_f1	balanced_accuracy	mcc	quadratic_kappa	macro_precision	macro_recall	recall_class0	recall_class1	roc_auc	average_precision	repeat	fold	n_test	scheme	model	recall_class2	recall_class3
0.9053386998784934	0.8608069748580698	0.8172397037916533	0.8107061503416857	0.9627687239944522	0.8608069748580698	0.9993917274939172	0.7222222222222222	0.9933090024330901	0.8833750694721214	3	0	1662	2class	extra_trees		
0.9566865139727933	0.9441401230810846	0.9137547997538977	0.9133737809224136	0.9699799627880349	0.9441401230810846	0.9993913572732805	0.8888888888888888	0.9998647460607291	0.9872494075602951	3	1	1661	2class	extra_trees		
0.8811363961643051	0.860198147021032	0.7636310198780504	0.7622812980786433	0.9047302431610942	0.860198147021032	0.9981740718198417	0.7222222222222222	0.9883850679651045	0.7901744368462635	3	2	1661	2class	extra_trees		
0.9108522971232289	0.8882802461621695	0.8231659236103874	0.8217109735589825	0.9362841945288753	0.8882802461621695	0.9987827145465612	0.7777777777777778	0.9988503415161967	0.9350832890306575	3	3	1661	2class	extra_trees		
0.8928765333259715	0.8418011269048533	0.7951642519267171	0.7858023441956318	0.9624664298709175	0.8418011269048533	0.9993917274939172	0.6842105263157895	0.9955339992316558	0.791006862915828	3	4	1663	2class	extra_trees		
0.8595904298459043	0.8595904298459043	0.7191808596918086	0.7191808596918086	0.8595904298459043	0.8595904298459043	0.9969586374695864	0.7222222222222222	0.9906224655312246	0.7540102476036542	4	0	1662	2class	extra_trees		
0.9185951911861283	0.8611111111111112	0.8485464124158044	0.8372302687023498	0.9984830097087378	0.8611111111111112	1.0	0.7222222222222222	0.9998309325759113	0.9846178286129267	4	1	1661	2class	extra_trees		
0.9405681980821525	0.916362345303307	0.8827008273427245	0.8811406490393217	0.9678381458966565	0.916362345303307	0.9993913572732805	0.8333333333333334	0.9915973490227903	0.8594946032446034	4	2	1661	2class	extra_trees		
0.8737841945288753	0.8327246906066139	0.7536318466506543	0.7476067466950311	0.9267499349466563	0.8327246906066139	0.9987827145465612	0.6666666666666666	0.9954351795496044	0.8677028292162321	4	3	1661	2class	extra_trees		
0.9278117810478794	0.8944327058522218	0.8588628755794596	0.8556348420924701	0.9675356709168185	0.8944327058522218	0.9993917274939172	0.7894736842105263	0.9978870533999232	0.8982332358115206	4	4	1663	2class	extra_trees		
0.9590031162893956	0.9716139497161395	0.9183499677807964	0.9180069067587568	0.9470640996892719	0.9716139497161395	0.9987834549878345	0.9444444444444444	0.9996282779129495	0.9623763379245835	0	0	1662	2class	hist_gradient_boosting		
0.8794279907084785	0.9420098735375668	0.7669852993957677	0.7589189816830677	0.832722459784158	0.9420098735375668	0.9951308581862447	0.8888888888888888	0.9918847636437411	0.7850796427913813	0	1	1661	2class	hist_gradient_boosting		
0.8622681666159927	0.8324203692432541	0.7276325398208531	0.724559173069482	0.8981773997569866	0.8324203692432541	0.9981740718198417	0.6666666666666666	0.9217386893893285	0.660718795812257	0	2	1661	2class	hist_gradient_boosting		
0.9316713974248221	0.9435314803543653	0.8636665569007761	0.8633439191746335	0.9204436181806526	0.9435314803543653	0.9981740718198417	0.8888888888888888	0.990971799553662	0.7548232032558657	0	3	1661	2class	hist_gradient_boosting		
0.9157548125633233	0.8941285695991804	0.8328297755066224	0.8315153152544663	0.9399614037595597	0.8941285695991804	0.9987834549878345	0.7894736842105263	0.9981751824817517	0.8526474634304193	0	4	1663	2class	hist_gradient_boosting		
0.8704167050601419	0.9417072181670721	0.7512029886985409	0.7409233908681234	0.8193891264508246	0.9417072181670721	0.9945255474452555	0.8888888888888888	0.9966545012165451	0.7762121287658598	1	0	1662	2class	hist_gradient_boosting		
0.8928752407013276	0.8605024683843917	0.7891012433424907	0.7857682457207082	0.9318144997974889	0.8605024683843917	0.9987827145465612	0.7222222222222222	0.8868262663150063	0.7165833605893784	1	1	1661	2class	hist_gradient_boosting		
0.8411838845669086	0.8318117265165348	0.6826551846200989	0.6823705300488501	0.8511163589523401	0.8318117265165348	0.996956786366403	0.6666666666666666	0.9940150131872592	0.7588158338550235	1	2	1661	2class	hist_gradient_boosting		
0.9157537025765876	0.9157537025765876	0.8315074051531751	0.831507405153175	0.9157537025765876	0.9157537025765876	0.9981740718198417	0.8333333333333334	0.9983093257591127	0.8186983196147732	1	3	1661	2class	hist_gradient_boosting		
0.9405689371738974	0.8947368421052632	0.8874443565361602	0.8811548631458587	0.9987864077669903	0.8947368421052632	1.0	0.7894736842105263	0.9949097195543604	0.8939856868951146	1	4	1663	2class	hist_gradient_boosting		
0.973379889162956	0.9993917274939172	0.9481060644722462	0.9467614837593696	0.95	0.9993917274939172	0.9987834549878345	1.0	0.9997296566639632	0.9706743159852036	2	0	1662	2class	hist_gradient_boosting		
0.8832446870826403	0.9148407384865085	0.7688380300105118	0.766505786982803	0.8562282229965157	0.9148407384865085	0.9963481436396835	0.8333333333333334	0.9875566375870698	0.7077971242585926	2	1	1661	2class	hist_gradient_boosting		
0.8935188153086737	0.9151450598498682	0.788162224375523	0.7870444565530946	0.8740859232175503	0.9151450598498682	0.996956786366403	0.8333333333333334	0.9737945492662474	0.8840670536755473	2	2	1661	2class	hist_gradient_boosting		
0.8318144997974888	0.7771691350510583	0.6776866737789459	0.6637515688894287	0.9142409541136043	0.7771691350510583	0.9987827145465612	0.5555555555555556	0.9682491377561371	0.720939448702896	2	3	1661	2class	hist_gradient_boosting		
0.8157442800952857	0.865075553848124	0.6376957204065804	0.6315804048627842	0.7784737484737485	0.865075553848124	0.9933090024330901	0.7368421052631579	0.9257587399154821	0.7126810679523209	2	4	1663	2class	hist_gradient_boosting		
0.9234827767188751	0.8885847526358475	0.8505708235383002	0.8469782344492321	0.9654523375834851	0.8885847526358475	0.9993917274939172	0.7777777777777778	0.9873276561232766	0.8021189430147136	3	0	1662	2class	hist_gradient_boosting		
0.9733797038271683	0.9993913572732807	0.9481057130362125	0.9467611141382737	0.95	0.9993913572732807	0.9987827145465612	1.0	0.9995604246973693	0.9390144634920178	3	1	1661	2class	hist_gradient_boosting		
0.8223456333045374	0.8312030837898153	0.6449351166305636	0.644694189854047	0.8139624334893263	0.8312030837898153	0.995739500912964	0.6666666666666666	0.9330493000608643	0.6527249980511025	3	2	1661	2class	hist_gradient_boosting		
0.9091903121753868	0.942922837627646	0.8208835110329457	0.8183933898755135	0.88034262485482	0.942922837627646	0.996956786366403	0.8888888888888888	0.9971596672753094	0.8352414362135494	3	3	1661	2class	hist_gradient_boosting		
0.9157548125633233	0.8941285695991804	0.8328297755066224	0.8315153152544663	0.9399614037595597	0.8941285695991804	0.9987834549878345	0.7894736842105263	0.9909719554360352	0.7781941197828133	3	4	1663	2class	hist_gradient_boosting		
0.8232955069001935	0.8855433901054339	0.6556862442094448	0.6467137148201684	0.7787782529016494	0.8855433901054339	0.9933090024330901	0.7777777777777778	0.9347120843471207	0.7126507728238619	4	0	1662	2class	hist_gradient_boosting		
0.9108522971232289	0.8882802461621695	0.8231659236103874	0.8217109735589825	0.9362841945288753	0.8882802461621695	0.9987827145465612	0.7777777777777778	0.9991884763643741	0.9005851800227446	4	1	1661	2class	hist_gradient_boosting		
0.8928752407013276	0.8605024683843917	0.7891012433424907	0.7857682457207082	0.9318144997974889	0.8605024683843917	0.9987827145465612	0.7222222222222222	0.950091296409008	0.8217124518683615	4	2	1661	2class	hist_gradient_boosting		
0.9278108566213221	0.9160580239399473	0.855979895970448	0.8556229682040227	0.9402640618291112	0.9160580239399473	0.9987827145465612	0.8333333333333334	0.9972949212145804	0.8714312798237748	4	3	1661	2class	hist_gradient_boosting		
0.9201402228198232	0.9201402228198232	0.8402804456396465	0.8402804456396465	0.9201402228198232	0.9201402228198232	0.9981751824817519	0.8421052631578947	0.9877385068510693	0.8398471428359808	4	4	1663	2class	hist_gradient_boosting		
0.8199115811373093	0.7496958637469586	0.668380054784313	0.6400727650727651	0.9472760290556901	0.7496958637469586	0.9993917274939172	0.5	0.9945255474452555	0.8611444413612515	0	0	1662	2class	svm_rbf		
0.755785573558385	0.7207006154054236	0.5186069042406438	0.5116908061070498	0.8046583271097834	0.7207006154054236	0.996956786366403	0.4444444444444444	0.9897207006154054	0.5068456778443422	0	1	1661	2class	svm_rbf		
0.7946271005451582	0.7219179008588625	0.6259664969010658	0.5896278328055162	0.9414178100618779	0.7219179008588625	0.9993913572732805	0.4444444444444444	0.9783931832014607	0.6137995298879627	0	2	1661	2class	svm_rbf		
0.7674103808812547	0.6941401230810847	0.5806559896385293	0.5353629539838687	0.9341727162734422	0.6941401230810847	0.9993913572732805	0.3888888888888889	0.9916818827348346	0.7544255312856373	0	3	1661	2class	svm_rbf		
0.8622698285619634	0.8151812011781278	0.7332358038887773	0.7246030139658123	0.926448930087499	0.8151812011781278	0.9987834549878345	0.631578947368421	0.9933410167755155	0.7966038364022452	0	4	1663	2class	svm_rbf		
0.747876213592233	0.6935320356853204	0.5180420319055028	0.4961018711018711	0.8466707021791767	0.6935320356853204	0.9981751824817519	0.3888888888888889	0.9951676128683429	0.6765979870562352	1	0	1662	2class	svm_rbf		
0.7981773997569866	0.7490870359099209	0.6090251167979266	0.5965018826673145	0.8722710733778047	0.7490870359099209	0.9981740718198417	0.5	0.9834990194089404	0.7072231161928756	1	1	1661	2class	svm_rbf		
0.8061753174010455	0.7222222222222222	0.6646470720028589	0.6128024616532239	0.9969751966122202	0.7222222222222222	1.0	0.4444444444444444	0.9902955298573071	0.7674696230113229	1	2	1661	2class	svm_rbf		
0.865451599837991	0.8052512341921958	0.746348230759965	0.731001255111543	0.9562108348494036	0.8052512341921958	0.9993913572732805	0.6111111111111112	0.997193480760127	0.8220832123656079	1	3	1661	2class	svm_rbf		
0.8086766443893613	0.7365379690101165	0.6503125562513832	0.6176771793424876	0.9469751966122202	0.7365379690101165	0.9993917274939172	0.47368421052631576	0.9908438980663337	0.81439663305153	1	4	1663	2class	svm_rbf		
0.8782481293495892	0.8055555555555556	0.7800769762241733	0.756621061880256	0.9978800726832222	0.8055555555555556	1.0	0.6111111111111112	0.9920924574209246	0.8920137842543564	2	0	1662	2class	svm_rbf		
0.8217045942464577	0.8040339487387571	0.6445612124133762	0.6434219471179649	0.8416223404255319	0.8040339487387571	0.996956786366403	0.6111111111111112	0.9854602015283696	0.6846373830715123	2	1	1661	2class	svm_rbf		
0.7674103808812547	0.6941401230810847	0.5806559896385293	0.5353629539838687	0.9341727162734422	0.6941401230810847	0.9993913572732805	0.3888888888888889	0.995367552579969	0.8108574851528283	2	2	1661	2class	svm_rbf		
0.7838927920895133	0.7216135794955028	0.5932091781285893	0.5680852908035018	0.8969715324046033	0.7216135794955028	0.9987827145465612	0.4444444444444444	0.9913099344018395	0.7127626093551489	2	3	1661	2class	svm_rbf		
0.7919912801086413	0.7616372134716353	0.5882107870066318	0.5840420210105053	0.8306027508090614	0.7616372134716353	0.9969586374695864	0.5263157894736842	0.9897554104238698	0.6874710262866903	2	4	1663	2class	svm_rbf		
0.8318154219793563	0.777169505271695	0.6776883289236147	0.6637533381888808	0.9142424242424243	0.777169505271695	0.9987834549878345	0.5555555555555556	0.9854352527710192	0.6594301201991914	3	0	1662	2class	svm_rbf		
0.8811363961643051	0.860198147021032	0.7636310198780504	0.7622812980786433	0.9047302431610942	0.860198147021032	0.9981740718198417	0.7222222222222222	0.9984783931832015	0.8559883108902717	3	1	1661	2class	svm_rbf		
0.8199106600745945	0.7496956786366402	0.6683785742890704	0.6400710756695849	0.9472743791641429	0.7496956786366402	0.9993913572732805	0.5	0.9841414756204775	0.7009412799636612	3	2	1661	2class	svm_rbf		
0.7946271005451582	0.7219179008588625	0.6259664969010658	0.5896278328055162	0.9414178100618779	0.7219179008588625	0.9993913572732805	0.4444444444444444	0.996145262730777	0.7845466098897472	3	3	1661	2class	svm_rbf		
0.7946291244260326	0.7105263157894737	0.6467256717114515	0.5898154584389084	0.9966767371601208	0.7105263157894737	1.0	0.42105263157894735	0.9836726853630426	0.7278997687367734	3	4	1663	2class	svm_rbf		
0.886033913580126	0.8330291970802919	0.7825596678590242	0.7721236337995064	0.9597191771236647	0.8330291970802919	0.9993917274939172	0.6666666666666666	0.97617599351176	0.7667906871628646	4	0	1662	2class	svm_rbf		
0.7391017518874938	0.6932271589910056	0.4933042802972437	0.4784711029242459	0.8148484848484848	0.6932271589910056	0.9975654290931223	0.3888888888888889	0.9975654290931224	0.7461410043794611	4	1	1661	2class	svm_rbf		
0.8860332676605797	0.8330290119699736	0.7825585107807723	0.7721223761832898	0.959718073188947	0.8330290119699736	0.9993913572732805	0.6666666666666666	0.9924257794008251	0.8347170391771331	4	2	1661	2class	svm_rbf		
0.8737841945288753	0.8327246906066139	0.7536318466506543	0.7476067466950311	0.9267499349466563	0.8327246906066139	0.9987827145465612	0.6666666666666666	0.9924257794008251	0.6556040440844362	4	3	1661	2class	svm_rbf		
0.7674125874125874	0.6842105263157895	0.6047737881711527	0.5356045797263335	0.9963768115942029	0.6842105263157895	1.0	0.3684210526315789	0.9938852605967474	0.7944766154983203	4	4	1663	2class	svm_rbf		
0.940568567852673	0.9163625304136254	0.8827015461792963	0.8811413859686763	0.9678386998784934	0.9163625304136254	0.9993917274939172	0.8333333333333334	0.9716815355501487	0.9205281553054436	0	0	1662	2class	k_nearest_neighbors		
0.88767160343545	0.88767160343545	0.7753432068709001	0.7753432068709001	0.88767160343545	0.88767160343545	0.9975654290931223	0.7777777777777778	0.9969060661391763	0.7178267229737817	0	1	1661	2class	k_nearest_neighbors		
0.865451599837991	0.8052512341921958	0.746348230759965	0.731001255111543	0.9562108348494036	0.8052512341921958	0.9993913572732805	0.6111111111111112	0.8321498613647123	0.6308148631272251	0	2	1661	2class	k_nearest_neighbors		
0.8622681666159927	0.8324203692432541	0.7276325398208531	0.724559173069482	0.8981773997569866	0.8324203692432541	0.9981740718198417	0.6666666666666666	0.9704639210116994	0.7771661149388496	0	3	1661	2class	k_nearest_neighbors		
0.9278117810478794	0.8944327058522218	0.8588628755794596	0.8556348420924701	0.9675356709168185	0.8944327058522218	0.9993917274939172	0.7894736842105263	0.973075938020233	0.9213072867363764	0	4	1663	2class	k_nearest_neighbors		
0.9201396674888682	0.9432278994322789	0.8414778144280675	0.8402844512781088	0.8993909866017052	0.9432278994322789	0.9975669099756691	0.8888888888888888	0.9989524195728575	0.8983698302996548	1	0	1662	2class	k_nearest_neighbors		
0.8318144997974888	0.7771691350510583	0.6776866737789459	0.6637515688894287	0.9142409541136043	0.7771691350510583	0.9987827145465612	0.5555555555555556	0.9145195103807399	0.6545378227773372	1	1	1661	2class	k_nearest_neighbors		
0.8209094206094824	0.7768648136876987	0.6505827075107081	0.6419065911451698	0.8821882001493653	0.7768648136876987	0.9981740718198417	0.5555555555555556	0.8869953337390951	0.6843984216426107	1	2	1661	2class	k_nearest_neighbors		
0.9157537025765876	0.9157537025765876	0.8315074051531751	0.831507405153175	0.9157537025765876	0.9157537025765876	0.9981740718198417	0.8333333333333334	0.9982416987894772	0.8212645379312046	1	3	1661	2class	k_nearest_neighbors		
0.971918270854441	0.9473684210526316	0.9453304591771213	0.9438384384181554	0.9993924665856622	0.9473684210526316	1.0	0.8947368421052632	0.9471443206556538	0.8959394879260687	1	4	1663	2class	k_nearest_neighbors		
0.9278113191156669	0.916058394160584	0.8559808160009883	0.8556238924215573	0.9402646164848918	0.916058394160584	0.9987834549878345	0.8333333333333334	0.9710901595025682	0.8793721786265911	2	0	1662	2class	k_nearest_neighbors		
0.9108522971232289	0.8882802461621695	0.8231659236103874	0.8217109735589825	0.9362841945288753	0.8882802461621695	0.9987827145465612	0.7777777777777778	0.9153479407587747	0.7100099740828218	2	1	1661	2class	k_nearest_neighbors		
0.9108522971232289	0.8882802461621695	0.8231659236103874	0.8217109735589825	0.9362841945288753	0.8882802461621695	0.9987827145465612	0.7777777777777778	0.9711570974504632	0.878222112079728	2	2	1661	2class	k_nearest_neighbors		
0.865451599837991	0.8052512341921958	0.746348230759965	0.731001255111543	0.9562108348494036	0.8052512341921958	0.9993913572732805	0.6111111111111112	0.9432947859606411	0.8258864649252261	2	3	1661	2class	k_nearest_neighbors		
0.8209114494101521	0.7625496222307593	0.6593331940944109	0.6419946376499599	0.9139410458308097	0.7625496222307593	0.9987834549878345	0.5263157894736842	0.9452714816237676	0.7279488098734714	2	4	1663	2class	k_nearest_neighbors		
0.9053386998784934	0.8608069748580698	0.8172397037916533	0.8107061503416857	0.9627687239944522	0.8608069748580698	0.9993917274939172	0.7222222222222222	0.9435320356853204	0.8474111996700243	3	0	1662	2class	k_nearest_neighbors		
0.9590028384548932	0.9716135794955028	0.9183494169683293	0.91800635150478	0.9470639143534842	0.9716135794955028	0.9987827145465612	0.9444444444444444	0.9994420775005072	0.9073258328740785	3	1	1661	2class	k_nearest_neighbors		
0.8622681666159927	0.8324203692432541	0.7276325398208531	0.724559173069482	0.8981773997569866	0.8324203692432541	0.9981740718198417	0.6666666666666666	0.8597416649759926	0.6734238489619284	3	2	1661	2class	k_nearest_neighbors		
0.8811363961643051	0.860198147021032	0.7636310198780504	0.7622812980786433	0.9047302431610942	0.860198147021032	0.9981740718198417	0.7222222222222222	0.9708358693446947	0.8780590126519227	3	3	1661	2class	k_nearest_neighbors		
0.8737856709168185	0.8154853374311691	0.7614181661980506	0.7476575243731269	0.9594172494172495	0.8154853374311691	0.9993917274939172	0.631578947368421	0.971891407350493	0.775406313241709	3	4	1663	2class	k_nearest_neighbors		
0.8514214196316825	0.8321167883211679	0.7040979462584307	0.7028534649216907	0.8731773997569867	0.8321167883211679	0.9975669099756691	0.6666666666666666	0.9147404703974048	0.6882461457397749	4	0	1662	2class	k_nearest_neighbors		
0.9185951911861283	0.8611111111111112	0.8485464124158044	0.8372302687023498	0.9984830097087378	0.8611111111111112	1.0	0.7222222222222222	0.9998985595455469	0.9907216297825174	4	1	1661	2class	k_nearest_neighbors		
0.8811363961643051	0.860198147021032	0.7636310198780504	0.7622812980786433	0.9047302431610942	0.860198147021032	0.9981740718198417	0.7222222222222222	0.942905930885237	0.7339786921937109	4	2	1661	2class	k_nearest_neighbors		
0.9108522971232289	0.8882802461621695	0.8231659236103874	0.8217109735589825	0.9362841945288753	0.8882802461621695	0.9987827145465612	0.7777777777777778	0.9153141272739569	0.777774154347002	4	3	1661	2class	k_nearest_neighbors		
0.9438365417088821	0.920748495325906	0.8890801173418719	0.8876768768363108	0.9696769351726109	0.920748495325906	0.9993917274939172	0.8421052631578947	0.9462799334101677	0.860121343558658	4	4	1663	2class	k_nearest_neighbors		
0.9590031162893956	0.9716139497161395	0.9183499677807964	0.9180069067587568	0.9470640996892719	0.9716139497161395	0.9987834549878345	0.9444444444444444	0.9995268991619357	0.9455974378123502	0	0	1662	2class	ordinal_forest		
0.8734765386959171	0.9145364171231487	0.7508391375483657	0.7469839142091153	0.839993898718731	0.9145364171231487	0.995739500912964	0.8333333333333334	0.9967539054574964	0.7680269625494885	0	1	1661	2class	ordinal_forest		
0.8422302431610942	0.8046425914654765	0.6900250124389299	0.684508433368789	0.8907320669615751	0.8046425914654765	0.9981740718198417	0.6111111111111112	0.9777169135051058	0.6753163212123541	0	2	1661	2class	ordinal_forest		
0.904339956394751	0.9154493812132278	0.8089836968332229	0.8086814868444869	0.893823322007821	0.9154493812132278	0.9975654290931223	0.8333333333333334	0.9971596672753095	0.7745064782582317	0	3	1661	2class	ordinal_forest		
0.9091916095262611	0.9198360865667818	0.8186602209853803	0.8183846357863862	0.8990870359099209	0.9198360865667818	0.9975669099756691	0.8421052631578947	0.9961902932513766	0.885318645018009	0	4	1663	2class	ordinal_forest		
0.8387749445676275	0.9133211678832117	0.689487630100259	0.6776928191489362	0.7875446680458905	0.9133211678832117	0.9933090024330901	0.8333333333333334	0.9981075966477426	0.8878718218931498	1	0	1662	2class	ordinal_forest		
0.8622681666159927	0.8324203692432541	0.7276325398208531	0.724559173069482	0.8981773997569866	0.8324203692432541	0.9981740718198417	0.6666666666666666	0.990160275918036	0.7907635930701888	1	1	1661	2class	ordinal_forest		
0.88767160343545	0.88767160343545	0.7753432068709001	0.7753432068709001	0.88767160343545	0.88767160343545	0.9975654290931223	0.7777777777777778	0.980219111381619	0.7283425152125794	1	2	1661	2class	ordinal_forest		
0.8987812309567338	0.9426185162642862	0.8017035205765413	0.7975871313672922	0.863026235509457	0.9426185162642862	0.9963481436396835	0.8888888888888888	0.9983093257591127	0.7864455729949629	1	3	1661	2class	ordinal_forest		
0.9278117810478794	0.8944327058522218	0.8588628755794596	0.8556348420924701	0.9675356709168185	0.8944327058522218	0.9993917274939172	0.7894736842105263	0.9911320271481624	0.8972454231355157	1	4	1663	2class	ordinal_forest		
0.9438361719383617	0.9438361719383617	0.8876723438767234	0.8876723438767234	0.9438361719383617	0.9438361719383617	0.9987834549878345	0.8888888888888888	0.9993917274939172	0.9357930764148514	2	0	1662	2class	ordinal_forest		
0.8641773403409133	0.914232095759789	0.7340200269172653	0.7284051551142361	0.8251712056059882	0.914232095759789	0.9951308581862447	0.8333333333333334	0.987522824102252	0.7106156975868018	2	1	1661	2class	ordinal_forest		
0.9201391114815052	0.9432271589910055	0.8414767205957528	0.840283342414821	0.8993906154783669	0.9432271589910055	0.9975654290931223	0.8888888888888888	0.9987150875769257	0.9460535055773152	2	2	1661	2class	ordinal_forest		
0.853471344135031	0.8049469128288362	0.7165706091457402	0.7070144836642298	0.9209531366691561	0.8049469128288362	0.9987827145465612	0.6111111111111112	0.9781564888077365	0.7597290301396582	2	3	1661	2class	ordinal_forest		
0.8987827145465612	0.9195319503137405	0.7985948772424846	0.7975715894221114	0.8800388608549388	0.9195319503137405	0.9969586374695864	0.8421052631578947	0.9920924574209247	0.8002990420381091	2	4	1663	2class	ordinal_forest		
0.8928758874064252	0.8605028386050284	0.7891024911302362	0.785769528228925	0.9318154219793564	0.8605028386050284	0.9987834549878345	0.7222222222222222	0.9897269532306029	0.8412403070668454	3	0	1662	2class	ordinal_forest		
0.9610815623608802	0.9990870359099209	0.9249744730778134	0.9221685956609343	0.9285714285714286	0.9990870359099209	0.9981740718198417	1.0	0.9996618651518225	0.9629922319873301	3	1	1661	2class	ordinal_forest		
0.8402782229630105	0.8589808615675931	0.6815332319350633	0.680566684829642	0.8234765386959171	0.8589808615675931	0.995739500912964	0.7222222222222222	0.9846148644079259	0.7158342424315157	3	2	1661	2class	ordinal_forest		
0.8888723693698382	0.9423141949009264	0.7837815576592586	0.7777860360025568	0.8472155863460211	0.9423141949009264	0.995739500912964	0.8888888888888888	0.9979373774261175	0.8520065306144218	3	3	1661	2class	ordinal_forest		
0.8989364934670313	0.8678127801254962	0.8008989551992542	0.7978887789294581	0.9359820886460231	0.8678127801254962	0.9987834549878345	0.7368421052631579	0.9945895761301062	0.7749140748225416	3	4	1663	2class	ordinal_forest		
0.8402793349777364	0.8589821573398215	0.6815354393617994	0.6805689025562176	0.8234774665042631	0.8589821573398215	0.995742092457421	0.7222222222222222	0.9915855636658557	0.7093860106684287	4	0	1662	2class	ordinal_forest		
0.9590028384548932	0.9716135794955028	0.9183494169683293	0.91800635150478	0.9470639143534842	0.9716135794955028	0.9987827145465612	0.9444444444444444	0.9992899168188274	0.9207009154893573	4	1	1661	2class	ordinal_forest		
0.9108522971232289	0.8882802461621695	0.8231659236103874	0.8217109735589825	0.9362841945288753	0.8882802461621695	0.9987827145465612	0.7777777777777778	0.9885710421316021	0.8420557788457899	4	2	1661	2class	ordinal_forest		
0.8935188153086737	0.9151450598498682	0.788162224375523	0.7870444565530946	0.8740859232175503	0.9151450598498682	0.996956786366403	0.8333333333333334	0.9949956042469738	0.840023261765288	4	3	1661	2class	ordinal_forest		
0.8987827145465612	0.9195319503137405	0.7985948772424846	0.7975715894221114	0.8800388608549388	0.9195319503137405	0.9969586374695864	0.8421052631578947	0.9868100909207325	0.8226884596414706	4	4	1663	2class	ordinal_forest		
0.4951397326852977	0.4957420924574209	-0.009644301084363427	-0.009567198177676373	0.4945388349514563	0.4957420924574209	0.9914841849148418	0.0	0.4957420924574209	0.010830324909747292	0	0	1662	2class	prior_baseline		
0.4951367781155015	0.4957395009129641	-0.009650163890038865	-0.009573013219875248	0.49453551912568305	0.4957395009129641	0.9914790018259282	0.0	0.4957395009129641	0.010836845273931367	0	1	1661	2class	prior_baseline		
0.4951367781155015	0.4957395009129641	-0.009650163890038865	-0.009573013219875248	0.49453551912568305	0.4957395009129641	0.9914790018259282	0.0	0.4957395009129641	0.010836845273931367	0	2	1661	2class	prior_baseline		
0.4951367781155015	0.4957395009129641	-0.009650163890038865	-0.009573013219875248	0.49453551912568305	0.4957395009129641	0.9914790018259282	0.0	0.4957395009129641	0.010836845273931367	0	3	1661	2class	prior_baseline		
0.4949893713938658	0.4957420924574209	-0.009905572566501512	-0.009788948792021746	0.4942389326864767	0.4957420924574209	0.9914841849148418	0.0	0.4957420924574209	0.011425135297654841	0	4	1663	2class	prior_baseline		
0.4951397326852977	0.4957420924574209	-0.009644301084363427	-0.009567198177676373	0.4945388349514563	0.4957420924574209	0.9914841849148418	0.0	0.4957420924574209	0.010830324909747292	1	0	1662	2class	prior_baseline		
0.4951367781155015	0.4957395009129641	-0.009650163890038865	-0.009573013219875248	0.49453551912568305	0.4957395009129641	0.9914790018259282	0.0	0.4957395009129641	0.010836845273931367	1	1	1661	2class	prior_baseline		
0.4951367781155015	0.4957395009129641	-0.009650163890038865	-0.009573013219875248	0.49453551912568305	0.4957395009129641	0.9914790018259282	0.0	0.4957395009129641	0.010836845273931367	1	2	1661	2class	prior_baseline		
0.4951367781155015	0.4957395009129641	-0.009650163890038865	-0.009573013219875248	0.49453551912568305	0.4957395009129641	0.9914790018259282	0.0	0.4957395009129641	0.010836845273931367	1	3	1661	2class	prior_baseline		
0.525596076157874	0.5223620181841465	0.05202287547143839	0.05141038143779786	0.5302564324698952	0.5223620181841465	0.9920924574209246	0.05263157894736842	0.5223620181841464	0.014583210883492556	1	4	1663	2class	prior_baseline		
0.4951397326852977	0.4957420924574209	-0.009644301084363427	-0.009567198177676373	0.4945388349514563	0.4957420924574209	0.9914841849148418	0.0	0.4957420924574209	0.010830324909747292	2	0	1662	2class	prior_baseline		
0.4951367781155015	0.4957395009129641	-0.009650163890038865	-0.009573013219875248	0.49453551912568305	0.4957395009129641	0.9914790018259282	0.0	0.4957395009129641	0.010836845273931367	2	1	1661	2class	prior_baseline		
0.4951367781155015	0.4957395009129641	-0.009650163890038865	-0.009573013219875248	0.49453551912568305	0.4957395009129641	0.9914790018259282	0.0	0.4957395009129641	0.010836845273931367	2	2	1661	2class	prior_baseline		
0.4951367781155015	0.4957395009129641	-0.009650163890038865	-0.009573013219875248	0.49453551912568305	0.4957395009129641	0.9914790018259282	0.0	0.4957395009129641	0.010836845273931367	2	3	1661	2class	prior_baseline		
0.556202780921882	0.5489819439108721	0.11395132350937828	0.11260971166761735	0.5662739322533137	0.5489819439108721	0.9927007299270073	0.10526315789473684	0.5489819439108721	0.025260083461811474	2	4	1663	2class	prior_baseline		
0.4951397326852977	0.4957420924574209	-0.009644301084363427	-0.009567198177676373	0.4945388349514563	0.4957420924574209	0.9914841849148418	0.0	0.4957420924574209	0.010830324909747292	3	0	1662	2class	prior_baseline		
0.5266907294832827	0.5238216000541016	0.053956670321685565	0.05352530010636691	0.5305533871107642	0.5238216000541016	0.9920876445526476	0.05555555555555555	0.5238216000541016	0.01420305228252248	3	1	1661	2class	prior_baseline		
0.4951367781155015	0.4957395009129641	-0.009650163890038865	-0.009573013219875248	0.49453551912568305	0.4957395009129641	0.9914790018259282	0.0	0.4957395009129641	0.010836845273931367	3	2	1661	2class	prior_baseline		
